trip_id_unique_station,passengers_up
119639a3,0
115308c44,0
110235c14,0
313219c36,2
110565b1,6
210228b15,1
312859a20,3
314363a16,1
417019a14,2
111639b36,2
111801c28,1
112018c1,0
115301c22,4
314494c12,0
211901a15,1
121221a25,0
221606a16,3
218631a31,1
311666c34,0
312141b17,6
118110a11,1
119408a10,0
415451a32,0
311657b18,5
118207a29,0
312792a11,2
222139a32,1
314279c47,0
310129b27,0
221298a24,1
311161c39,1
314226c9,2
110662c12,1
211796b26,0
312788a26,4
212087c31,0
118107a47,1
318510a29,1
113970c25,8
213787a21,0
219788a18,0
313829a33,1
310683c38,0
312531c10,0
212095b3,2
313952c9,1
312314b5,1
122635a20,3
417859a16,1
312654c2,2
311159b49,0
315343c49,0
313324c20,2
317303a8,1
410987a45,0
110238c18,2
312295c2,0
221291a10,0
110831b39,1
122292a54,1
111454b44,1
210319b8,3
310647b12,0
111768b31,0
113508a22,2
218855a5,4
310159c9,1
221300a2,1
110352c39,0
314857c18,5
120038a20,5
219045a9,8
411159a27,1
120339a9,2
122216a32,0
312022b35,0
120195a29,0
211552c3,2
219096a19,2
314432a26,3
213890a12,0
219028a31,2
120895a13,0
410890a30,0
110664c35,1
415132a8,0
312726c6,2
119831a53,2
111876b34,1
212376a21,0
219025a36,0
411645a27,0
114326c50,4
211297b38,0
115537c27,1
219258a4,0
112958c3,0
115466c22,2
415533a30,0
222098a12,5
413952a23,0
311655b8,0
312982a1,0
311412c32,3
312126c51,1
311534a41,0
222562a25,0
311651c27,1
210920c2,2
219808a25,0
310614c23,0
111939c33,1
112466c31,0
120425a46,2
119455a6,1
111275b38,0
217956a27,1
313248c39,0
412641a7,0
311501b11,0
314660c27,0
311864c40,0
218854a26,1
312780a35,0
112690a65,0
112762c7,1
120163a15,0
312166b23,2
312026b31,4
214064c32,1
115585c17,0
119832a20,0
210076b39,2
313125c2,0
412840a11,4
118277a38,0
313843c9,0
316892a27,0
121150a14,0
110299a36,2
311628b32,3
218429a7,0
211576b29,0
210019c2,1
111231c11,0
313782c29,0
220987a11,2
414092a1,2
318521a33,0
312614a9,0
315582c4,0
110364b42,1
411159a30,1
118277a18,0
312141b41,0
115453c39,3
221591a12,3
110263c16,0
415293a12,2
112346c38,0
416166a13,0
110236c1,1
122287a18,0
213286c16,6
217909a18,0
312690c44,1
419507a19,4
119409a11,0
221689a23,2
218051a15,0
221001a16,0
311537a11,2
110238c10,5
219112a6,0
315072c8,0
320790a20,1
311340b30,1
218484a1,1
221295a29,0
121488a23,0
310079a12,0
111215c22,0
113540c26,3
312856a43,2
221103a24,2
312782a26,0
218979a37,1
310154c55,0
314675c25,1
222480a8,1
210487b43,0
310548c42,0
119342a40,0
110823c4,1
119640a36,0
121179a13,5
312792a14,2
413983a8,2
310371b23,0
312996a22,2
118103a3,0
312244c12,2
311497b30,0
311360a38,0
218906a2,0
310982c36,5
312945a15,0
320399a18,2
310063c6,0
115147c19,2
111642b18,0
121485a11,2
212095b38,0
119702a47,0
411162a10,2
214484c14,0
221695a16,0
111858b23,0
220497a12,0
111234c26,3
212230b24,0
310562b42,0
120392a36,0
120754a31,0
120275a34,1
311455a11,0
310743c40,1
110442c14,1
211464c35,0
220498a18,2
313371c30,3
118795a18,4
120441a6,1
120688a46,1
122244a27,1
310315c43,0
118109a25,5
311292b33,4
210327b23,0
115190c25,0
114200c7,7
221060a18,0
118120a6,0
310372c35,2
413980a14,1
310951a37,0
114805c16,3
313504c25,1
313226c52,0
311964c20,0
119569a7,0
219743a15,0
114059c30,0
311297c33,4
311534a2,0
216487a27,0
313740c17,0
222557a15,5
119702a26,1
217943a3,1
313749c24,2
314259c27,0
212210b20,0
311318c22,1
315073c26,0
213422c21,1
314415a8,3
218441a20,0
314599c20,0
219788a3,6
415211a24,0
211566b14,0
121132a17,0
312129c51,1
317406a43,0
114222c18,1
212002c15,0
112183b26,0
210505b22,2
314300a47,0
415536a1,0
120607a19,0
121129a5,10
211740b22,2
121130a28,1
111775b21,3
118562a9,0
210226b20,1
121175a16,0
113855c40,1
110840b16,0
220494a12,0
316890a29,1
415485a9,9
122651a34,0
218979a15,4
313138c3,0
311337b6,0
421998a48,0
111522b41,0
310297c32,2
313440c1,0
220269a29,1
311359a3,6
311166b2,2
317420a11,0
320399a44,0
121646a1,1
311326c22,3
221052a27,0
314016c14,3
315932a24,1
115402c30,2
120771a46,0
313139c22,2
310547c48,0
313156c21,0
122242a8,0
111217c13,0
118554a8,0
311094c34,5
310343a32,1
121089a36,2
422043a17,2
218077a18,1
313699c10,0
415607a19,0
310171c16,6
312149b15,3
210080b28,0
313832c36,1
114374c33,0
210076b8,0
111221c11,2
313834a39,2
110816c10,1
310113c3,1
314490a13,0
311074c3,0
220367a19,9
110949b55,2
311649b41,2
313381c15,2
222572a3,0
310167b18,1
114535c34,0
122364a6,0
315935a7,1
314432a54,0
320515a35,1
313762c15,0
213897a14,0
412495a1,0
211183c7,1
119071a7,0
315105c25,3
310140b42,0
111235c36,1
118742a35,0
310783b35,0
316736a35,0
318388a15,4
416816a11,5
220882a20,2
313306c1,0
312171b42,0
315064c39,0
211438b28,0
220068a32,1
219597a3,4
316736a32,0
211184c13,3
114993c7,3
121089a29,6
112510c16,0
313008a12,0
312289b49,0
220112a5,0
120168a50,0
212093b22,0
212042b2,0
110734b20,0
122284a35,5
315234a35,0
419493a19,0
121485a35,0
311009b33,1
218890a1,1
412771a32,0
219086a13,0
311074c19,2
114055c15,2
315793a44,3
310578b30,1
113412a14,0
417014a21,0
111807c20,0
315124a35,2
310587c2,1
221019a48,0
211818b11,2
317384a9,1
115529c39,0
218954a20,0
311621b37,4
310424b22,3
313048c11,0
110357c13,1
110745b48,0
119387a6,1
312995a10,0
315624a42,0
122224a22,0
417025a26,0
312291a44,0
311513b23,0
313009c21,3
216487a22,0
310960c5,0
313701c29,0
211987c7,1
310120c1,2
119397a10,1
315783a45,0
412464a13,2
310403c4,0
311413a7,8
111878b8,0
313165a3,0
313678c26,5
312423c32,2
218235a13,1
118829a23,0
212090b7,2
218885a30,1
212545c10,2
311339b33,2
220500a51,0
412771a17,0
415488a16,1
118733a5,3
115361c32,3
315098c10,4
221060a22,0
111938c16,1
121093a19,0
312960a23,2
120430a5,0
218451a6,1
220870a1,0
312795a42,0
112042c22,2
316736a9,1
310390b3,1
313672c46,0
211850c16,1
415478a18,0
314300a35,0
314396a21,0
110724b15,1
313439c20,4
314597c31,1
112958c44,0
313916c21,9
122368a25,0
311632b28,2
111954c10,2
315073c24,0
110753b21,0
111215c10,2
314609c27,0
311386c14,0
311897b11,1
115319c25,2
314910c15,0
211436b13,5
115371c40,0
315322c20,0
121760a11,0
314615c32,1
218678a8,1
312672c37,1
114207c13,4
111235c33,0
111237c31,0
312869a7,0
311338b41,1
112798c28,0
110433b49,0
315994a3,1
118826a31,0
311923c46,0
312612a9,0
414260a31,0
314235c3,1
314245c43,0
310431a37,2
311338b20,1
122374a30,0
120168a38,1
311292b46,0
111320b29,0
120927a7,0
311330c5,3
113593c35,3
314066a46,3
311089c49,0
110751b11,0
114505c34,0
310419a43,0
212094b16,0
313666c6,0
113845c14,0
314407c33,0
314413a4,2
312436c2,0
310999a2,1
314876c8,0
314564c36,0
112013c43,0
219088a15,0
311288c11,4
312859a52,0
313358c40,0
310991b39,0
211378a24,7
311682c23,0
219765a29,2
312340c43,0
110723b3,2
221061a3,1
118277a10,1
110299a28,0
311243c22,1
221366a7,2
316068a28,2
314349c17,1
120950a4,0
410885a6,9
210330b24,0
412496a19,0
120610a14,0
221593a15,0
310499c39,0
113844c15,9
220985a32,0
219752a26,1
220870a2,0
313795c6,1
314192c40,0
220387a21,0
221408a21,3
110257b26,0
314890c24,0
310616b25,7
310741c32,1
414034a17,2
311927b21,1
311854b7,1
221266a23,2
315046c14,5
118306a39,0
312313b24,2
315125a31,0
312030b32,1
110660c7,0
310449c24,2
310888c44,0
315080c17,1
120689a35,1
219232a16,4
110116b10,0
411407a11,1
312167c44,0
211806b9,5
313532c13,7
122488a1,2
315204c22,0
118104a37,1
313324c27,2
111724c42,0
221082a16,1
419908a10,2
211811b2,0
111302c6,3
111819a17,0
313125c29,1
410987a23,2
213147a4,3
310105c8,0
414097a19,1
413985a18,1
110086b9,0
312192b9,1
210357b17,1
111697c9,5
114903c11,0
111483b48,0
111398b45,0
315301a29,2
219205a7,1
218195a20,0
218239a11,2
211587c4,1
110101b3,0
218855a8,0
118718a38,0
118106a26,0
120752a13,1
114500c25,1
415445a8,4
113387c15,3
112348c3,1
310640c2,1
111275b14,0
211987c32,1
111638b18,0
311547a16,6
111467b27,2
121214a15,3
311865c3,0
313830a24,3
314016c25,2
115468c19,3
213412c38,0
218915a1,3
113582c36,0
311655c38,0
317439a4,0
210668b19,3
310247c55,0
311311b37,2
219623a34,0
314489c4,0
317412a10,0
319323a34,3
314290a28,1
315322c8,0
311264c37,1
320760a7,3
212227b33,0
118304a36,0
111863b14,0
114203c43,1
110839b23,0
311138b18,3
415170a3,0
313749c34,0
310538c19,2
221287a8,1
314585a40,1
115275c17,0
111640b49,0
212076b12,2
115453c16,6
120933a3,2
115453c21,3
310403a17,1
211134c14,0
218905a9,0
113098c28,1
310858a21,2
415488a23,0
311652b13,1
416786a8,3
310106c47,0
310894c12,3
120311a16,1
314294a21,1
417224a1,0
311288c26,1
310562b35,1
415486a22,1
314304c23,2
315848a35,0
211191b13,7
110751b2,0
415457a29,1
310858a15,1
110714b11,0
311278c3,0
122500a15,2
422043a28,0
320894a26,1
211177c17,2
412579a6,2
115361c27,4
221375a5,0
120408a45,0
311897b14,0
312976c25,0
114296c23,2
110954c33,0
221307a12,3
315028c18,0
315068c32,4
417028a4,1
410144a26,0
314040c42,0
222109a17,0
111712c35,2
315580a13,2
115177c33,0
111882b30,0
121485a21,0
119335a5,0
417287a22,1
312867a44,0
121533a14,2
314439a26,2
312919a38,0
314889c23,0
311005b34,0
118109a12,0
412568a8,2
112609c10,7
313782c21,0
119147a31,0
219454a15,2
110421c3,0
415451a4,1
311342b18,0
210220b37,0
315857a6,0
314292c14,1
310743c28,0
312930c13,1
211487b17,1
118808a25,0
311896c25,4
217976a1,7
218858a13,1
417758a33,0
317299a27,0
313748c5,2
211444b30,1
412191a23,0
411102a5,3
417053a20,2
111278b11,2
310861a19,2
312686c49,0
120445a38,0
317423a36,0
314789c25,0
311533a7,5
314349c9,0
220154a32,2
311338b32,2
112640c5,6
220157a2,2
311759b7,0
312370c19,0
115223c32,0
311242c2,1
118359a39,0
310988c26,1
314409a38,0
314584c15,2
121383a31,0
218984a12,0
313165a29,3
110815c29,1
310805c24,2
118199a10,1
110251b4,2
219748a24,0
313464c15,0
222568a40,0
313034c19,0
317095a30,0
313021c53,0
314944c16,0
316086a42,0
314247a2,1
220112a18,0
416993a15,1
110090b16,0
313667c7,0
121167a20,1
115353c28,2
211901a27,1
114137c21,1
314312c27,1
122524a10,0
211877c20,0
310489a44,2
214484c7,0
110727b12,1
219115a13,4
110811c44,0
119058a25,1
118801a36,0
412640a10,1
210778c9,2
312100c52,0
311337b29,4
310948c26,2
310139b5,1
110353c58,0
112800c6,2
316892a41,0
310853b26,1
314363a9,0
311456a50,1
221590a7,2
219599a34,0
310782c47,0
111242b15,0
413984a25,3
111689c42,0
110763c63,1
314117c32,0
221043a14,2
311652b11,3
119289a41,1
119058a13,1
121534a28,0
318509a33,0
110840b31,1
313249c33,2
119854a14,0
220584a19,2
417275a24,0
111963b30,0
310285c19,3
310127b39,0
210877b25,3
315022c12,0
220354a11,0
111965b5,0
111648c21,3
312575c41,4
113924c10,0
417288a12,1
110716b8,0
120689a47,1
218461a5,2
222508a14,2
315854a50,0
121191a6,0
221307a30,0
312253b40,1
318397a37,0
119447a31,0
218460a3,0
312760c13,0
218886a7,3
314415a31,1
119058a28,0
111858b29,0
111884b22,0
311338b28,3
312867a32,1
310380a48,2
210885b25,0
311746c47,4
111337c18,2
115157c30,1
312213c36,2
313000a45,0
119297a40,0
314022c31,1
210886b33,0
118308a2,0
310248c15,2
118826a23,0
211052a14,0
311829c25,3
111484b25,0
115039c40,0
312614a20,1
314885c22,0
111253b59,1
310788b23,2
112494c29,1
311923c49,0
315315c22,0
320776a40,3
122225a18,0
111471b45,0
416987a17,1
211739b14,7
211383b7,2
311383c16,0
212232b19,0
313834c9,3
219824a18,2
310768c7,1
416992a23,0
111691c21,1
414096a4,0
211667a17,0
313833a8,0
212101b16,2
210515c35,0
120258a25,0
312794a31,2
311530a41,0
312856a36,0
313205c42,2
220356a4,1
113401c18,0
311653c5,0
310586b14,2
221297a16,0
310768c4,1
113978c27,0
121101a42,0
114468c49,1
220862a23,0
115577c3,0
119839a25,0
119831a45,2
310452a11,2
315973a19,3
313824c35,0
221054a14,2
314388a14,4
310170c19,1
313830a10,3
115280c38,2
218671a14,0
312685c55,0
118107a18,1
310403c30,0
217763a11,7
120275a9,0
115563c16,0
112013c16,0
118182a12,0
110304b10,0
110922b5,0
311424c27,1
316030a34,3
314304c11,3
310348a37,3
222108a11,0
114590c29,2
413945a19,1
312140b5,1
212189c4,0
314113a27,0
313536c23,1
119807a9,0
313341c10,0
210880a4,0
115157c8,0
315930a48,0
315097c27,1
221607a11,2
212206b34,0
113354c14,0
218980a12,5
210509b3,0
311775c34,4
312672c21,3
110757c21,0
120275a35,0
120539a31,0
220125a28,2
314164c41,0
115040c4,0
314354a20,4
222108a23,0
115335c42,0
312957a26,0
311961c20,1
114947c34,0
312404c36,0
211415b15,3
219189a12,2
211391b9,7
311261b28,1
112958c11,2
312199b30,0
111775b38,1
317244a4,0
110995c39,0
120452a40,0
119663a33,0
219788a6,0
115421c29,0
120946a9,1
120229a15,0
314279c37,2
114140c1,0
317245a6,2
315862a25,6
220991a22,1
315075c17,0
415769a18,1
312694c30,2
313748c4,0
115159c4,0
314049c8,4
210324b11,5
315851a31,0
115465c18,2
111462b15,1
210938c36,0
415529a17,2
310060c26,1
314304c38,1
219038a3,2
314228c9,1
218489a32,0
316016a43,1
111781b27,0
310799c12,2
310558b41,0
214531c18,1
312288b33,2
121420a22,0
311272c42,0
413748a10,1
115269c16,5
320775a27,2
412464a8,3
212100b20,0
210408b22,0
110238c16,3
218546a14,0
112961c16,0
311293c11,5
114505c12,3
221016a23,0
214362c27,0
221056a26,2
312123c28,0
311651c23,0
311383c9,7
416418a40,0
111118c3,0
317414a7,0
315581a18,2
120982a39,0
314361a21,0
414028a6,0
220637a2,3
114378c18,2
211110c17,0
417226a26,1
415525a21,2
311760c5,2
313050a29,1
111395b1,0
222404a25,3
311513b36,0
313375c34,0
120258a16,3
313017a14,0
214064c1,0
220142a3,1
218897a16,2
314460c32,0
115014c40,5
314388a33,0
119803a35,0
310638c33,0
110364b45,0
313043c13,1
312216c44,0
312785c43,3
311011c11,5
111121c3,0
316068a21,5
115201c20,0
115478c6,0
314226c17,3
410542a18,0
120607a2,1
111279b4,0
110810c39,0
121120a17,0
212235a13,0
314045c9,2
320515a39,0
314856c9,3
113592c11,0
111284b3,1
220627a11,2
311375c20,3
412246a17,1
312683c32,0
310539c20,4
219602a21,2
313128c15,1
120546a29,0
313700c25,1
313322c3,1
415432a3,2
311768c52,0
115575c16,0
214099c28,0
221107a12,1
322323a25,0
211882c7,4
111919b37,0
316098a15,1
218911a22,2
121489a36,0
314711c46,0
415491a16,4
315123c27,2
218657a14,2
120820a12,0
316097a9,2
212841c11,1
310626b17,1
312218c1,1
121552a10,0
210515b36,0
111954c31,5
111349b51,0
311900c25,2
111724c6,5
121203a15,0
312459c32,1
314928c37,0
221597a6,1
314835c25,0
218484a16,2
314451a22,2
310372a41,1
111809c37,0
119956a20,0
311189c23,0
310853b17,2
316833a1,0
119448a6,5
112600c9,1
212762a24,2
316035a19,4
110910b5,0
211184c16,1
313911c20,0
115427c4,0
312149b29,1
120753a3,3
412579a11,2
115196c25,2
310558b48,0
220862a8,1
314886c21,0
311191a21,3
110152b40,0
311356b27,2
313536c21,1
221693a5,1
312406c29,9
111446c45,0
315121c21,0
311625b37,0
120688a49,0
311325c44,1
413665a19,7
314067a8,4
221474a17,1
314247c8,4
119289a5,0
220398a1,0
211394b26,2
313825c3,7
312528c15,0
314439a8,0
111154c30,3
113567c35,0
313801c26,0
311768c11,2
211811b9,0
218547a6,1
314466a25,1
311161c4,1
111313c6,1
311369a19,0
211391b3,2
113495a26,1
315967a33,0
119289a25,2
311136b21,2
313576c46,1
321720a32,2
314454a30,0
111421b32,0
119652a16,0
120810a13,0
314452c26,0
221275a7,0
115981a12,0
311092c14,1
312690c41,1
310858b48,0
119534a6,3
110543b25,0
110557c24,1
411230a30,0
413924a16,5
311341b54,0
414260a37,0
114208c26,3
115519c56,0
315164c32,3
114901a11,0
314291c24,0
218503a24,1
315993a11,4
110746b4,5
112603c7,3
119436a37,0
211981c11,3
315960a34,3
315935a54,0
113977c16,0
113977c9,3
221049a13,0
120806a66,0
212086b30,3
111879b24,0
119652a14,0
315955a24,3
210482b11,1
213040c5,3
218907a34,0
310102c36,1
110728b17,0
317453a26,1
221275a19,0
112975a11,0
310809c42,1
318539a16,0
111380b24,1
111469b33,0
311342b47,0
312999a39,3
221269a6,0
410616a18,0
311866c4,0
310419a24,2
412515a13,3
312326b5,1
110260c23,3
315204c23,1
313741c20,3
314940c2,0
115363c15,0
311297c10,3
121760a46,0
218466a10,0
211588b27,0
110974c20,1
312388c17,1
111346c14,0
120211a31,0
115251c14,0
115538c17,0
311655c30,0
222334a6,0
317424a20,2
318528a9,1
413708a1,2
211193b31,1
415107a24,1
114547c9,0
314929c28,0
310284b18,3
311137b36,0
111974b7,0
110636b14,3
122244a14,2
220364a22,2
311759c9,1
311136b27,3
311414a29,1
212290c18,4
212099b19,0
310149a1,0
112345c6,1
310893c13,0
419467a14,0
120771a7,1
210973a21,1
110905c24,2
222561a38,0
315955a12,6
118346a10,2
115319c31,2
315974a21,3
313376c14,1
412771a14,1
210334b35,0
311491a23,2
311013c43,0
312522c18,0
219792a14,2
119275a6,1
314556c37,0
111437b18,2
111806c14,0
315075c12,0
311707b33,2
221000a12,2
310892c37,0
110352c40,0
115426c40,1
314228c27,1
315169c10,0
312013b2,3
412528a4,1
312698c11,0
214267c38,0
310815b43,1
412186a22,2
415107a15,2
220273a26,1
412775a32,0
119517a37,1
312141b14,1
120981a17,0
121749a34,3
113363c13,3
320770a43,0
114126c15,1
118300a10,2
214531c26,1
314935c17,1
113813c32,1
312124c10,4
122292a45,2
211798b23,1
313149c17,0
312022b39,2
311512b26,2
312404c11,2
312849a15,3
211219b42,0
314453a33,0
310402a8,2
218620a9,2
221284a3,0
111810c16,1
312976a29,1
221294a7,0
120435a24,2
310645c6,0
111449c31,0
311795c26,2
111153c3,0
313173a39,2
111948b9,0
310626b8,0
218239a33,1
314031c22,0
318494a6,0
113564c42,2
115279c2,1
313361c17,1
211993b39,0
110136c29,0
317353a43,0
310402c39,2
312253b44,0
115474c35,0
412836a16,0
221288a24,1
121138a26,0
120699a22,2
416734a7,4
417021a27,1
120290a32,0
122473a21,0
222562a23,0
314471a38,0
313219c2,1
311138b13,2
221069a12,2
210158b36,0
111654c14,2
122637a5,0
111824c35,1
115251c27,0
315318c5,0
313795c27,2
310545c40,0
315080c21,0
312869a14,1
218904a17,2
214566a12,5
113848c18,3
114479c33,4
310517a30,0
419905a1,0
314072a27,4
312791c14,0
212059b43,0
412187a27,4
115470c14,0
111410b29,0
111808c16,5
111860b30,0
310339a7,0
218979a41,1
210156b21,1
111246b1,6
415472a20,4
315791a37,0
412641a16,1
311009b10,1
221283a33,6
114137c2,0
312362a41,0
314036c23,0
313435c38,3
212176c1,2
311791c1,2
318397a28,0
314427a5,1
414091a29,0
220072a20,2
212212b13,3
312148b15,1
313445c12,3
115563c24,3
118306a8,4
110308b27,0
312136b7,3
211453c9,0
217992a26,2
220512a4,0
318342a28,1
313372c30,0
314975c14,0
415471a8,2
310952c12,3
412776a20,1
221274a17,1
111739c39,0
313985c10,2
118332a49,0
111397c9,0
310500c20,1
112012c3,0
415490a23,1
310639b27,2
312062c25,1
419905a22,0
118337a28,2
110260c11,3
119700a10,4
310215c27,1
314450a18,1
220597a21,0
113098c23,0
119972a7,9
121639a17,0
115448c40,0
210501b19,1
121347a39,0
419923a5,0
313026a16,3
217948a21,0
114140c18,2
218958a8,2
314345c5,0
317409a22,1
121167a31,0
115454c22,1
119691a52,0
311340b48,0
110953c4,2
317568a31,0
220150a35,0
316740a32,0
314849c19,2
313352c43,0
315345c12,2
113924c17,0
315991a4,0
314382a27,0
314250a49,0
110953c30,2
312786c48,0
219782a41,0
312857a49,1
222797a23,2
312791c1,1
222078a22,0
115502c13,4
219124a7,2
413927a1,2
315581c8,0
310144c21,0
310091c36,0
312288c25,1
414505a13,4
119307a24,0
121151a12,0
310799c13,1
213412c23,0
120932a45,0
315301a17,3
312727c27,1
320218a39,0
121426a34,0
119456a33,0
218542a8,0
110432c30,1
219775a18,1
311534a30,2
222474a25,2
112774c25,3
218909a28,2
415540a19,2
314034c33,0
311158b16,1
311166b20,1
311855b31,0
222202a9,5
120425a18,0
219764a22,2
314272c41,0
312943a1,0
110308b1,1
111119c2,0
310283b23,3
314009c27,0
115157c13,0
311369b15,1
314957c2,1
313839c11,1
310609c20,0
221364a26,0
217847a35,0
111756b30,0
221371a21,4
113853c3,0
111943b17,2
210883b15,4
111468b14,0
410236a26,7
310520a32,0
310645c15,2
314113a33,1
315315c36,0
216850a6,0
112774c31,4
120756a44,0
412491a5,0
121552a32,3
411109a10,2
315005c26,1
119333a39,0
312614a10,2
113926c15,1
211464c4,0
222097a24,0
119632a23,0
312130c17,3
118131a28,0
313788c18,0
416922a18,1
111694c18,0
315260c26,0
318811a17,0
219973a5,0
110815c5,5
210877b32,0
311900c26,2
313036c40,0
314008c31,0
120560a6,0
315174c31,1
118575a41,0
115190c33,0
110681c31,0
314124c6,4
315786a43,0
210820b5,2
214094c5,2
316035a31,0
211738b10,1
113818c30,0
315123c9,3
122064a12,1
115543c20,2
114740c13,0
312726c30,0
110424c30,1
313017a7,0
220066a1,2
110826c23,0
313155c50,0
313534c18,0
312799a38,2
310062c23,0
313917c9,0
110830b12,1
311145b35,0
311381c6,0
120806a8,0
314002c19,2
111640b42,0
121343a32,2
211226b23,0
121348a16,3
311681c26,0
115455c4,0
312284c2,1
310372c51,0
312264c26,0
110753b8,0
219034a31,0
212046b22,0
417227a11,1
118304a7,2
313497c12,0
414279a2,0
312912c30,2
312287c4,1
313498c34,2
220576a13,2
314455c16,2
310091c27,2
120446a25,1
211170c14,3
110536c29,0
112008a13,0
310696c23,0
314259c23,0
118129a13,2
112740c38,1
111413b27,2
120563a10,0
311482a28,0
122729a15,2
221363a19,2
311936c21,1
113849c22,2
110680c20,2
311247c27,0
314346c33,0
119455a1,0
414886a25,0
310130b28,0
111988b7,0
114538c11,4
110351c27,1
118115a31,0
312941c13,0
415827a24,2
314932c7,1
311325c40,0
314051c12,0
412460a33,0
112162c11,2
220355a14,3
210704b17,0
112596c36,2
316019a39,0
120305a30,1
110440c24,2
312367a14,1
312665c12,3
310418a43,0
218238a14,2
311653b48,0
111987b31,0
313046a42,1
314186c10,1
313691c23,1
311329c27,3
211177b19,1
315960a25,0
320515a29,2
414881a13,12
311683c20,3
218428a18,2
411406a11,3
217925a11,2
215377a2,1
317372a6,0
314879c7,0
310871c29,2
211401b9,0
313111c22,0
118115a40,0
311008b26,9
311189c21,2
315964a42,0
314984c16,0
314933c32,1
220115a16,3
115252c4,2
120982a15,0
222797a22,0
111768b44,1
115274c54,4
112470c9,0
110866c26,0
315170c15,4
314416c9,3
110270b16,3
110729b3,0
211739b8,1
118836a6,10
310558b33,1
220550a29,2
214268c28,0
110430b3,2
313008a16,1
313440c20,0
310982c11,2
311138b39,0
119733a4,2
313021a29,0
417534a15,1
214382c18,0
415607a4,0
110823c27,0
118110a19,0
121087a44,0
314246a17,2
311765c5,2
112026c36,2
313146c26,1
120610a22,0
218879a15,1
312797a29,4
315113c10,2
314469a21,3
317481a26,0
115038c25,1
310764b44,0
311581a21,5
218097a17,0
318363a9,1
118131a42,0
222586a11,0
218416a42,0
119838a3,0
311746c14,1
211050a25,0
220384a20,2
115539c14,1
111154c22,3
314311c35,1
218592a3,2
211353c14,2
313989c48,1
119545a17,0
312614a5,1
121379a7,0
221434a24,0
110525b15,0
222403a23,2
122292a36,2
111146c5,1
114264c19,3
314233a5,1
213416c16,0
119653a17,3
111824c8,5
210871b22,1
122303a25,0
113966c14,3
312859a13,2
220112a19,0
211618b3,3
313048a21,1
221288a9,1
119885a4,0
410544a11,0
212059b29,0
110905c15,3
314821c24,0
412184a26,3
110424c17,1
218851a31,0
113239c2,1
113845c32,0
311263c21,2
313907c22,1
115521c33,0
315789a34,4
118346a29,3
214366c6,2
314246a18,2
419920a10,0
312167c30,2
110974c21,1
313119c10,2
115403c21,0
320781a25,0
310683c53,0
111670b33,0
411404a11,1
315572a14,3
314982c13,0
110110c1,1
115340c31,0
122231a37,0
210507b5,5
413081a21,0
313451c32,0
220830a40,0
115474c39,0
210337b29,0
212762a31,2
310132c25,1
312013b38,1
310443a19,0
222079a4,0
110101b1,0
415293a38,5
310100c27,0
114202c1,5
111154c16,4
311191a19,2
118135a17,4
311136b12,2
212108b20,3
221464a42,0
313682c31,1
122248a51,0
219021a8,5
412273a13,1
118107a2,2
119677a1,0
314354a45,1
119851a21,0
215889a35,0
312726c10,2
111349b36,1
318371a22,5
110304b8,0
311383c14,0
211581b6,4
110257b17,0
311533a9,1
114056c40,2
115443c23,4
314855c27,0
114335c20,4
221082a22,0
314392a31,1
319696a2,1
311623b29,1
314052c6,0
211581b24,2
115274c31,3
310894c43,1
311783c26,4
313013a30,4
110808c13,2
114479c35,6
111744c19,4
312203c24,5
110412b26,0
118107a3,1
111787c14,0
119963a18,0
317481a35,1
211826c19,1
212222b31,0
319558a1,0
120259a31,0
115269c19,4
113590c4,8
312931c16,0
115198c19,0
311159b40,1
110416c35,2
115427c22,1
314432a13,2
122372a26,5
315993a43,0
115409c37,1
314154c42,1
211740b11,2
122194a41,0
314478a39,1
312849a16,1
310585c32,2
313901c36,1
411159a9,2
312546c15,0
312617c4,0
120288a7,0
413993a19,1
310278a22,2
111210c6,0
416982a1,0
218195a16,3
217918a23,0
115190c7,0
414505a2,2
310284b1,0
218435a41,0
310349a44,0
212232b32,0
221043a10,7
219604a22,1
121327a13,0
110837b7,2
311481a3,2
118110a29,0
310170c41,1
313907c17,1
111286b18,0
312130c18,1
314359a7,1
212063b6,1
118742a26,0
211809b4,2
313497c25,2
311532a22,0
310199c25,2
310617b29,0
314889c5,1
315249c20,0
311008b20,9
121741a11,1
220387a6,1
314602c6,3
415519a11,6
411227a20,0
217220a40,0
313907c23,0
118103a37,1
221103a15,0
120211a54,0
113589c13,1
313781c26,0
211841b16,1
312362a37,1
122597a26,0
211401b28,0
112959c26,2
314476a23,3
311759b30,0
120926a35,1
218674a11,0
114137c42,0
310782c10,1
211051a6,0
313740c5,1
120605a13,1
313782c19,0
121653a12,0
314589a26,3
217220a31,1
314556c31,2
412187a12,3
218474a4,2
218463a14,0
312559c14,2
310948c35,1
110570b25,0
218544a12,2
317303a19,2
211201b41,0
218886a11,4
211585b18,1
121141a15,0
110745b15,1
110694c8,0
110973c42,1
115290c37,0
218077a8,1
219587a18,1
411035a2,1
312693c45,0
314945c20,2
120810a40,0
121135a31,0
311681c7,2
413985a29,1
312982a5,0
212041b6,0
413667a27,1
111342c13,1
111953b12,0
311929b31,0
314811c17,0
419917a1,1
311499b5,2
410887a12,5
122621a20,0
312698c36,0
120716a40,2
211564b28,0
415827a4,2
314295a28,1
120311a6,1
311758c45,0
311757a27,0
310431b36,0
